Date,AAPL.US Close,MSFT.US Close,ADBE.US Close,AMZN.US Close,PEP.US Close,AAPL.US High,MSFT.US High,ADBE.US High,AMZN.US High,PEP.US High,AAPL.US Low,MSFT.US Low,ADBE.US Low,AMZN.US Low,PEP.US Low,AAPL.US Open,MSFT.US Open,ADBE.US Open,AMZN.US Open,PEP.US Open,AAPL.US Volume,MSFT.US Volume,ADBE.US Volume,AMZN.US Volume,PEP.US Volume
2025-07-24,213.311,510.88,371.69,232.23,144.51,215.236,513.67,375.9974,236.0,146.47,213.081,507.3,370.61,228.64,143.98,213.451,508.77,371.9,229.17,145.82,46119516.0,16107000.0,2692132.0,42902266.0,9749426.0
2025-07-25,213.431,513.71,370.74,231.44,143.45,214.788,518.29,372.405,232.48,144.82,212.952,510.3592,369.51,231.18,142.7,214.249,512.465,372.31,232.22,144.81,40353563.0,19125699.0,2053161.0,28712095.0,7021594.0
2025-07-28,213.6,512.5,369.47,232.79,141.57,214.393,515.0,372.59,234.29,143.1,212.612,510.12,368.72,232.25,141.46,213.58,514.08,371.03,233.35,142.7,37937723.0,14308027.0,2984225.0,26300138.0,10639129.0
2025-07-29,210.826,512.57,370.7,231.01,143.89,214.358,517.62,376.16,234.72,143.985,210.377,511.56,369.7101,230.31,141.125,213.725,515.53,370.45,234.15,141.57,51519966.0,16469235.0,4234200.0,33716220.0,6282944.0
2025-07-30,208.611,513.24,364.0,230.19,142.86,211.944,515.95,370.72,231.8,144.4,207.284,509.435,363.48,229.29,142.2884,211.45,515.17,370.68,231.64,143.77,45608336.0,26380434.0,3295204.0,32993273.0,9738383.0
2025-07-31,207.134,533.5,357.69,234.11,137.92,209.399,555.45,362.5,236.53,141.57,206.725,531.9,354.27,231.4,137.64,208.052,555.225,362.26,235.77,140.98,80868334.0,51617326.0,4513089.0,104357263.0,11689674.0
2025-08-01,201.955,524.11,347.8,214.75,139.28,213.131,535.8,356.29,220.4399,139.81,201.077,520.86,347.46,212.8,138.29,210.422,535.0,355.95,217.21,139.105,104654350.0,28977628.0,4307890.0,122258801.0,7630810.0
2025-08-04,202.922,535.64,338.85,211.65,139.56,207.443,538.25,351.21,217.44,140.32,201.251,528.13,338.04,211.42,138.75,204.075,528.27,351.16,217.4,139.285,75267434.0,25349004.0,6449344.0,77890146.0,8384672.0
2025-08-05,202.494,527.75,338.74,213.75,139.45,204.908,537.3,342.735,216.3,140.345,201.735,527.24,337.35,212.87,139.26,202.972,537.18,339.305,213.05,139.6,44248043.0,19171569.0,3908970.0,51505121.0,5535084.0
2025-08-06,212.802,524.94,345.62,222.31,140.8,214.928,531.7,345.66,222.65,141.58,205.158,524.03,339.19,213.7409,139.36,205.198,530.9,341.65,214.695,139.9,108711504.0,21355702.0,3347165.0,54823045.0,6747448.0
2025-08-07,219.568,520.84,338.27,223.13,143.92,220.386,528.09,347.38,226.22,144.31,216.124,517.5511,332.65,220.82,140.48,218.415,526.8,344.04,221.0,141.24,90414794.0,16079144.0,4661824.0,40603513.0,7674642.0
2025-08-08,228.868,522.04,341.05,222.69,145.21,230.515,524.66,341.5684,223.8,145.365,218.789,519.41,336.37,221.8836,143.8,220.366,522.6,338.675,223.14,143.92,114093676.0,15531009.0,3507764.0,32970477.0,5315087.0
2025-08-11,226.96,521.77,333.65,221.3,144.87,229.338,527.59,343.4035,223.05,145.6,224.542,519.72,332.465,220.4,143.745,227.699,522.3,334.53,221.78,145.32,61866046.0,20194372.0,4366242.0,31646222.0,5773384.0
2025-08-12,229.428,529.24,338.43,221.47,146.87,230.576,530.98,338.76,223.5,147.01,226.85,522.7,330.04,219.05,144.715,227.784,523.75,333.52,222.23,145.55,55726269.0,18688921.0,3572414.0,37254707.0,7670149.0
2025-08-13,233.104,520.58,351.07,224.56,149.35,234.772,532.7,351.76,224.9185,149.54,230.207,519.37,337.55,222.0,146.85,230.846,532.11,339.54,222.0,146.885,69946285.0,19619160.0,4375105.0,36508335.0,6147005.0
2025-08-14,232.555,522.48,348.58,230.98,148.62,234.892,525.9499,351.5599,233.11,149.5,230.626,520.14,346.1,227.02,148.05,233.828,522.56,349.5,227.4,149.035,51966602.0,20269074.0,3745646.0,61545824.0,6892466.0
2025-08-15,231.366,520.17,354.85,231.03,150.4,234.053,526.1,357.29,234.08,151.1,229.113,519.08,348.0,229.807,148.49,233.773,522.77,348.33,232.58,149.39,56092980.0,25213272.0,3718652.0,39649244.0,9162178.0
2025-08-18,230.666,517.1,357.24,231.49,149.55,232.894,522.82,358.39,231.91,150.55,229.887,514.02,353.0,228.33,148.92,231.476,521.585,355.68,230.225,150.55,37512517.0,23760583.0,2922973.0,25248890.0,9900999.0
2025-08-19,230.337,509.77,361.03,228.01,152.16,232.644,515.1641,364.24,230.5283,152.325,229.128,508.55,358.12,227.12,149.86,231.051,515.0,359.215,230.09,150.0,39440760.0,21481016.0,2808040.0,29891012.0,8596943.0
2025-08-20,225.791,505.72,353.43,223.81,150.73,230.247,511.0,363.0,227.27,154.61,225.551,504.44,353.2,220.915,148.69,229.757,509.865,361.68,227.12,153.21,42304835.0,27723025.0,3727897.0,36604319.0,10023466.0
2025-08-21,224.682,504.24,353.43,221.95,148.98,226.301,507.63,353.82,222.78,150.325,223.564,502.7201,347.0,220.5,148.595,226.051,503.69,349.91,222.65,150.325,30650932.0,18443254.0,2363230.0,32140459.0,8153618.0
2025-08-22,227.539,507.23,362.09,228.84,149.64,228.868,510.73,362.65,229.14,151.18,225.192,502.41,354.0,220.82,149.09,225.951,504.25,355.8,222.79,149.65,42518988.0,24324161.0,3058636.0,37315341.0,5218019.0
2025-08-25,226.94,504.26,363.21,227.94,148.2,229.078,508.19,364.65,229.6,148.82,226.011,504.12,361.4,227.31,147.58,226.261,506.63,362.56,227.35,148.425,31013167.0,21638579.0,2259516.0,22633695.0,6624298.0
2025-08-26,229.088,502.04,354.91,228.71,147.0,229.268,504.9778,363.23,229.0,148.25,224.472,498.51,353.695,226.02,145.81,226.65,504.355,363.03,227.11,147.5,54628011.0,30835709.0,4067395.0,26105373.0,11208146.0
2025-08-27,230.267,506.74,356.35,229.12,147.64,230.676,507.29,360.37,229.87,147.79,228.039,499.9,355.16,227.81,146.31,228.389,502.0,355.98,228.57,147.0,31289815.0,17277893.0,2353776.0,21254479.0,8092909.0
2025-08-28,232.335,509.64,353.96,231.6,146.98,233.184,511.09,358.26,232.71,148.035,229.113,505.5,349.11,228.02,146.233,230.596,507.09,357.63,229.005,147.96,38111609.0,18015593.0,3803095.0,33679585.0,9265077.0
2025-08-29,231.915,506.69,356.7,229.0,148.65,233.154,509.6,357.25,231.8125,149.22,231.146,504.4915,352.455,228.16,146.87,232.285,508.66,353.995,231.32,147.1,39456648.0,20961569.0,2639259.0,26199170.0,7760710.0
2025-09-02,229.498,505.12,345.63,225.34,150.28,230.626,506.0,352.7131,226.17,157.8,226.75,496.81,341.28,221.83,150.21,229.028,500.465,350.24,223.52,157.44,44118364.0,18127995.0,4229423.0,38843883.0,17348611.0
2025-09-03,238.239,505.35,348.5,225.99,148.64,238.619,507.79,348.51,227.1699,150.46,234.133,502.32,343.36,224.36,147.11,236.98,503.79,345.72,225.21,149.95,66492229.0,16345078.0,3035328.0,29223134.0,11259203.0
2025-09-04,239.548,507.97,344.31,235.68,146.89,239.668,508.15,344.405,235.77,149.47,236.511,503.15,331.5,230.78,146.45,238.219,504.3,342.24,231.185,149.02,47595522.0,15509486.0,4918293.0,59391779.0,6342232.0
2025-09-05,239.458,495.0,348.97,232.33,146.39,241.086,511.97,354.67,236.0,147.88,238.259,492.37,345.1013,231.93,145.28,239.763,509.07,345.805,235.19,146.0,54923587.0,31994846.0,4662587.0,36721802.0,7186260.0
2025-09-08,237.65,498.2,358.66,235.84,141.71,239.917,501.195,358.82,237.6,145.72,236.111,495.03,343.59,233.75,140.345,239.068,498.105,348.855,234.94,145.72,49046994.0,16771015.0,5043305.0,33947104.0,11127619.0
2025-09-09,234.123,498.41,354.06,238.24,143.1,238.549,502.25,362.75,238.85,143.63,233.134,497.7,353.03,235.08,141.1,236.77,501.43,362.75,236.355,141.18,66378202.0,14410542.0,4324857.0,27033778.0,5866442.0
2025-09-10,226.57,500.37,350.16,230.33,142.66,232.195,503.2299,359.19,237.68,143.11,225.731,496.72,348.12,229.0962,141.42,231.96,502.98,356.29,237.515,142.23,83521696.0,21611816.0,4552514.0,60907714.0,6015122.0
2025-09-11,229.807,501.01,350.55,229.95,144.23,230.227,503.17,355.25,231.53,144.75,226.431,497.88,347.16,229.3377,142.5,226.655,502.25,354.685,231.49,142.89,50257249.0,18881608.0,11804184.0,37485598.0,6144363.0
2025-09-12,233.843,509.9,349.36,228.15,143.53,234.283,512.55,366.5,230.79,144.245,228.798,503.85,341.61,226.29,142.9,228.998,506.65,361.1,230.35,144.07,55878331.0,23624884.0,14146624.0,38496218.0,5714114.0
2025-09-15,236.471,515.36,347.1,231.43,140.64,237.959,515.47,358.0,233.73,143.53,234.802,507.0,345.05,230.32,140.5312,236.77,508.79,350.5,230.625,143.395,42740916.0,17143786.0,6768570.0,33243328.0,7279639.0
2025-09-16,237.919,509.04,352.73,234.05,140.03,240.986,517.23,356.94,235.9,141.31,236.095,508.6,348.3173,232.23,139.91,236.945,516.88,350.155,232.935,140.69,63482578.0,19711922.0,6696990.0,38203912.0,9283480.0
2025-09-17,238.759,510.02,362.07,231.62,141.23,239.867,511.29,365.0,234.3,142.045,237.5,505.93,353.18,228.71,140.15,238.739,510.62,353.18,233.77,140.17,46553101.0,15816585.0,6449922.0,42815230.0,6092884.0
2025-09-18,237.65,508.45,367.46,231.23,140.73,240.966,513.07,370.86,233.48,141.63,236.421,507.66,365.85,228.79,140.3901,239.738,511.49,366.86,232.5,140.635,44292471.0,18913696.0,4752377.0,37931738.0,6106557.0
2025-09-19,245.262,517.93,365.9,231.48,141.76,246.061,519.3,370.31,234.16,142.08,239.978,510.31,362.54,229.7,140.46,240.991,510.56,368.94,232.37,141.46,163900043.0,52474093.0,7693030.0,97943172.0,12365531.0
2025-09-22,255.832,514.45,364.08,227.63,141.03,256.391,517.74,365.38,230.565,141.52,247.88,512.545,359.36,227.51,139.9395,248.06,515.59,364.16,230.56,141.08,105619703.0,20009314.0,4709584.0,45914506.0,5797558.0
2025-09-23,254.184,509.23,361.78,220.71,141.9,257.091,514.5899,368.73,227.86,142.23,253.334,507.31,361.295,220.07,139.96,255.627,513.8,364.175,227.83,141.035,60333617.0,19799580.0,3831134.0,70956193.0,6356489.0
2025-09-24,252.066,510.15,353.27,220.21,142.17,255.492,512.48,355.595,224.56,142.34,250.797,506.92,347.8,219.45,141.015,254.973,510.38,355.595,224.19,141.81,42344718.0,13533711.0,6140007.0,49509033.0,5949145.0
2025-09-25,256.621,507.03,354.16,218.15,139.92,256.921,510.01,357.0,220.67,143.42,251.468,505.04,351.5,216.47,139.86,252.96,508.3,351.91,220.06,143.0,55255587.0,15786468.0,3336731.0,52226328.0,7101666.0
2025-09-26,255.213,511.46,360.37,219.78,140.44,257.351,513.94,360.715,221.05,140.99,253.534,506.62,352.775,218.02,139.85,253.849,510.06,353.71,219.08,139.94,46120923.0,16213129.0,3072990.0,41650098.0,6224693.0
2025-09-29,254.184,514.6,359.42,222.17,140.17,254.753,516.845,363.17,222.6,140.67,252.765,508.88,358.8,219.3,139.1242,254.313,511.5,362.04,220.08,140.44,40166586.0,17617775.0,4075860.0,44259177.0,11930247.0
2025-09-30,254.383,517.95,352.75,219.57,140.44,255.671,518.16,362.0,222.24,141.025,252.865,509.66,349.9024,217.89,139.8301,254.608,513.24,360.54,222.03,140.17,37740809.0,19728229.0,5360695.0,48396369.0,7583411.0
2025-10-01,255.203,519.71,343.72,220.63,143.14,258.539,520.505,349.8299,222.15,143.37,254.683,511.69,340.05,216.61,140.48,254.793,514.8,347.16,217.36,140.81,48761162.0,22632336.0,6505709.0,43933834.0,5880796.0
2025-10-02,256.881,515.74,351.48,222.41,142.31,257.93,521.6,351.73,222.81,143.25,253.904,510.6791,342.42,218.945,141.37,256.327,517.64,343.76,221.01,141.89,42671564.0,21222886.0,3955434.0,41258586.0,4497315.0
2025-10-03,257.77,517.35,346.74,219.51,141.98,258.989,520.49,352.5926,224.2,143.36,253.704,515.0,346.305,219.34,141.86,254.418,517.1,352.0,223.44,142.265,49203264.0,15112321.0,3122111.0,43639033.0,5425725.0
2025-10-06,256.441,528.57,350.14,220.9,139.7,258.819,531.03,357.34,221.73,141.85,254.803,518.2,342.04,216.03,138.88,257.74,518.61,346.93,221.0,141.77,44707414.0,21388581.0,5340202.0,43690876.0,6750712.0
2025-10-07,256.232,523.98,348.31,221.78,140.79,257.151,529.8,353.33,222.89,141.84,255.183,521.44,344.24,220.17,139.69,256.556,528.285,352.59,220.88,140.37,31986753.0,14615208.0,3275506.0,31194678.0,6110309.0
2025-10-08,257.81,524.85,348.77,225.22,138.84,258.27,526.95,354.05,226.73,140.98,255.862,523.09,347.52,221.19,138.69,256.272,523.28,350.0,222.92,140.79,36532274.0,13363447.0,3285027.0,46685985.0,8256741.0
2025-10-09,253.794,522.4,347.47,227.74,144.71,257.75,524.325,350.6,228.21,144.74,252.895,517.4,344.3,221.75,138.59,257.555,522.335,349.77,224.995,140.46,38359160.0,18343602.0,2895504.0,46412122.0,13706629.0
2025-10-10,245.032,510.96,337.51,216.37,150.08,256.132,523.58,348.72,228.25,150.815,243.764,509.63,336.94,216.0,145.0,254.693,519.64,347.91,226.21,145.63,62059199.0,24133840.0,4282397.0,72367511.0,17545164.0
2025-10-13,247.42,514.05,339.32,220.07,148.89,249.448,516.41,340.2765,220.68,149.98,245.322,511.68,335.61,217.04,147.34,249.138,516.41,339.25,217.7,148.65,38179917.0,14284238.0,3020060.0,37809650.0,7271983.0
2025-10-14,247.53,513.57,335.94,216.39,151.54,248.604,515.282,338.82,219.32,151.62,244.463,506.0,332.72,212.6,148.5,246.361,510.225,335.22,215.555,148.69,35512377.0,14684300.0,3036889.0,45665580.0,8371136.0
2025-10-15,249.099,513.43,330.63,215.57,151.16,251.576,517.19,335.6,217.71,152.39,247.23,510.0,329.205,212.66,149.17,249.243,514.955,335.42,216.62,151.33,33926467.0,14694654.0,3929948.0,45909469.0,6101096.0
2025-10-16,247.21,511.61,329.23,214.47,152.67,248.799,516.85,336.65,218.59,154.375,244.893,508.13,327.5,212.8101,152.29,248.01,512.58,333.86,215.67,152.38,39815533.0,15559565.0,4570870.0,42414591.0,8532889.0
2025-10-17,252.046,513.58,333.26,213.04,153.71,253.135,515.48,335.1,214.8,153.91,247.031,507.31,327.7,211.03,151.735,247.78,509.04,327.745,214.56,153.77,49194603.0,19867765.0,4035035.0,45986944.0,6710141.0
2025-10-20,261.986,516.79,343.4,216.48,153.64,264.119,518.7,344.2,216.69,154.42,255.382,513.43,334.25,213.59,152.715,255.637,514.61,334.64,213.88,154.42,90570742.0,14665620.0,3903166.0,38882819.0,4810592.0
2025-10-21,262.516,517.66,357.55,222.03,153.18,265.033,518.69,358.37,223.32,155.19,261.576,513.04,343.32,217.99,152.84,261.626,517.5,343.59,218.43,154.7,46741214.0,15586204.0,4389672.0,50494565.0,5614266.0
2025-10-22,258.2,520.54,354.09,217.95,153.03,262.595,525.23,360.19,220.005,155.18,255.183,517.71,352.8701,216.52,152.71,262.396,521.15,355.48,219.3,153.15,45058891.0,18962694.0,3436003.0,44308538.0,6485959.0
2025-10-23,259.329,520.56,354.12,221.09,151.51,260.368,523.95,354.35,221.3,153.4,257.76,518.61,348.71,218.18,151.03,259.688,522.46,352.51,219.0,153.17,32786693.0,14023532.0,2408077.0,31539999.0,6091762.0
2025-10-24,262.565,523.61,353.52,224.21,151.55,263.874,525.345,358.1,225.4,152.415,258.929,520.71,353.29,221.9,151.265,260.937,522.79,357.21,221.97,152.04,38290799.0,15532360.0,2016850.0,38685053.0,3580182.0
2025-10-27,268.55,531.52,357.8,226.97,152.63,268.859,534.58,358.56,228.4,152.87,264.394,529.01,352.4135,225.54,150.96,264.623,531.78,355.57,227.66,151.01,44931666.0,18734716.0,2828152.0,38266995.0,4744578.0
2025-10-28,268.739,542.07,359.91,229.25,150.12,269.629,553.72,363.7,231.485,153.2105,267.89,540.77,357.8,226.21,149.92,268.725,550.0,360.0,228.215,151.41,41575022.0,29986683.0,3005594.0,47100026.0,5626528.0
2025-10-29,269.439,541.55,337.86,230.3,146.16,271.147,546.27,355.515,232.82,148.6648,266.851,536.7287,337.05,227.76,143.67,269.014,544.94,355.515,231.672,148.05,51136264.0,36023004.0,6746464.0,52036151.0,7767556.0
2025-10-30,271.137,525.76,339.24,222.86,147.55,273.875,534.97,344.6951,228.44,148.09,268.22,522.12,333.1,222.75,146.25,271.727,530.48,338.2,227.06,146.34,69954281.0,41023088.0,4373224.0,102252937.0,5752708.0
2025-10-31,270.108,517.81,340.31,244.22,146.09,277.051,529.32,341.26,250.5,147.0,268.899,515.1,336.8,243.98,145.3,276.722,528.875,338.7,250.1,146.2,86250652.0,34006424.0,3763381.0,166340808.0,6313592.0
2025-11-03,268.789,517.03,337.47,254.0,143.6,270.588,524.96,342.46,258.6,145.91,265.992,514.59,332.88,252.9,143.25,270.158,519.805,340.31,255.36,145.86,50243241.0,22374742.0,3916593.0,95997816.0,8331545.0
2025-11-04,269.778,514.33,335.35,249.32,142.9,271.223,515.55,340.55,257.01,144.93,267.356,507.84,332.81,248.66,142.06,268.065,511.76,335.02,250.38,144.7,49322612.0,20958663.0,3694266.0,51546311.0,8302941.0
2025-11-05,269.878,507.16,335.53,250.2,142.86,271.437,514.83,336.84,251.0,143.28,266.671,506.575,331.24,246.16,141.58,268.35,513.3,332.61,249.03,142.9,43725417.0,23024342.0,2646694.0,40610702.0,7136424.0
2025-11-06,269.509,497.1,327.35,243.04,141.58,273.135,505.7,333.2,250.38,143.205,267.631,495.81,324.55,242.17,141.3,267.631,505.66,333.0,249.155,142.41,51253681.0,27406496.0,3888696.0,46004203.0,6449386.0
2025-11-07,268.21,496.82,326.95,244.41,142.95,272.026,499.377,331.01,244.9,144.05,266.512,493.25,323.0329,238.49,141.65,269.534,496.945,325.83,242.9,142.93,48274116.0,24019764.0,4112574.0,46374294.0,7592652.0
2025-11-10,269.43,506.0,328.85,248.4,142.62,273.73,506.85,329.9576,251.75,143.02,267.455,498.8,325.0,245.59,141.26,268.96,500.035,328.0,248.34,142.49,41312412.0,26101480.0,3086999.0,36476514.0,6617494.0
2025-11-11,275.25,508.68,333.22,249.1,145.08,275.91,509.6,334.0,249.7499,145.76,269.8,502.3488,329.13,247.23,142.68,269.81,504.8,329.5,248.41,143.28,46208318.0,17980020.0,2827150.0,23564060.0,7683573.0
2025-11-12,273.47,511.14,337.05,244.2,144.39,275.73,511.67,338.4,250.37,145.495,271.7,499.1201,333.1752,243.75,144.06,275.0,509.355,333.61,250.235,144.56,48397982.0,26574851.0,2990154.0,31190063.0,5790488.0
2025-11-13,272.95,503.29,333.6,237.58,145.02,276.699,513.5,340.0,243.75,146.39,272.09,501.29,332.795,236.5,143.65,274.11,510.31,335.01,243.05,144.1,49602794.0,25273114.0,3084558.0,41401738.0,6663264.0
2025-11-14,272.41,510.18,331.11,234.69,145.85,275.96,511.6,333.75,238.73,146.84,269.6,497.44,328.59,232.89,143.93,271.05,498.23,332.91,235.06,145.89,47431331.0,28505746.0,2761396.0,38956669.0,5770478.0
2025-11-17,267.46,507.49,325.07,232.87,147.83,270.49,512.12,332.38,234.6,148.105,265.73,504.91,324.43,229.19,145.22,268.815,508.45,331.105,233.25,146.12,45018260.0,19092752.0,3299999.0,59919018.0,7320150.0
2025-11-18,267.44,493.79,324.47,222.55,148.77,270.71,502.98,326.64,230.2,149.8292,265.32,486.78,320.8,222.42,147.45,269.99,495.365,323.78,228.1,148.3,45677278.0,33815114.0,3286395.0,60608442.0,10821528.0
2025-11-19,268.56,487.12,318.11,222.69,147.11,272.21,495.1872,323.36,223.735,148.8,265.5,482.83,315.175,218.52,146.69,265.525,490.1,323.175,223.735,148.3,40424492.0,23245314.0,3738436.0,58335643.0,8123236.0
2025-11-20,266.25,478.43,312.4,217.14,146.1,275.43,493.57,323.1847,227.41,147.08,265.92,475.5,312.09,216.74,144.9,270.83,492.71,318.87,227.05,146.6,45823568.0,26802542.0,3884778.0,50308962.0,6878914.0
2025-11-21,271.49,472.12,324.19,220.69,146.33,273.33,478.92,327.75,222.21,148.935,265.67,468.27,311.585,215.18,145.98,265.95,478.5,313.565,216.345,146.28,59030832.0,31769248.0,4825412.0,68490464.0,7911761.0
2025-11-24,275.92,474.0,318.73,226.28,145.5,277.0,476.9,325.77,227.33,146.34,270.9,468.02,318.34,222.27,144.76,270.9,475.0,325.0,222.555,145.83,65585796.0,34421046.0,5414378.0,54318395.0,9391443.0
2025-11-25,276.97,476.99,319.55,229.67,146.11,280.38,479.15,321.52,230.52,147.12,275.25,464.89,315.57,223.8,145.57,275.27,474.07,317.77,226.38,145.93,46914220.0,28019793.0,3765001.0,39379339.0,8953952.0
2025-11-26,277.55,485.5,317.52,229.16,147.98,279.53,488.31,321.67,231.7474,148.47,276.63,481.2,316.1,228.77,146.2272,276.96,486.31,319.2,230.74,146.32,33431423.0,25709079.0,3024994.0,38497922.0,5180946.0
2025-11-28,278.85,492.01,320.13,233.22,148.74,279.0,492.63,322.31,233.285,148.82,275.986,486.65,317.52,230.22,147.23,277.26,487.595,317.8,231.24,147.23,20135620.0,14386730.0,1802225.0,20292329.0,2969300.0
2025-12-01,283.1,486.74,322.85,233.88,149.51,283.42,489.8599,326.14,235.797,149.82,276.14,484.6475,316.11,232.25,148.51,278.01,488.435,316.39,233.22,148.625,46587722.0,23963993.0,3651321.0,42903954.0,7623275.0
2025-12-02,286.19,490.0,322.81,234.42,148.61,287.4,493.4999,325.96,238.97,149.51,282.63,486.32,318.08,233.55,146.53,283.0,486.715,321.62,235.005,149.46,53669532.0,19562722.0,3959502.0,45785363.0,6830290.0
2025-12-03,284.15,477.73,326.78,232.38,148.06,288.62,484.24,326.99,233.38,150.7,283.3,475.2,320.63,230.61,147.91,286.2,476.32,321.98,233.35,148.69,43538687.0,34615102.0,3082184.0,35495058.0,5109218.0
2025-12-04,280.7,480.84,328.73,229.11,146.91,284.73,481.322,330.89,233.5,148.25,278.59,476.49,324.12,226.8,146.13,284.095,479.76,328.57,232.77,147.75,43989056.0,22318155.0,3592313.0,45683224.0,6802969.0
2025-12-05,278.78,483.16,346.26,229.53,145.02,281.14,483.4,348.59,231.24,145.8,278.05,478.8801,329.71,228.547,144.51,280.54,482.515,330.6,230.32,145.62,47265845.0,22608710.0,7650368.0,33117377.0,5971510.0
2025-12-08,277.89,491.02,339.12,226.89,145.63,279.669,492.3,348.4799,230.83,146.56,276.15,484.38,338.06,226.27,144.2,278.13,484.885,347.445,229.59,145.01,38211832.0,21965900.0,4293603.0,35019174.0,6327412.0
2025-12-09,277.18,492.02,344.32,227.92,144.64,280.03,492.12,347.775,228.57,147.56,276.92,488.5001,338.48,225.11,143.91,278.16,489.1,341.4,226.84,146.35,32193256.0,14696078.0,4267653.0,25841743.0,10035178.0
2025-12-10,278.78,478.56,343.13,231.78,149.7,279.75,484.25,347.92,232.42,149.78,276.44,475.08,340.565,228.46,147.0,277.75,484.03,342.125,228.805,147.77,33038318.0,35756229.0,6789914.0,38790736.0,18526426.0
2025-12-11,278.03,483.47,350.43,230.28,149.04,279.59,486.03,357.0,232.11,150.89,273.81,475.86,333.79,228.6901,148.13,279.095,476.63,341.645,230.71,150.15,33247986.0,24669180.0,10158661.0,28249599.0,7854008.0
2025-12-12,278.28,478.53,356.43,226.19,150.65,279.22,482.45,362.71,230.08,150.67,276.82,476.34,349.0901,225.12,148.74,277.9,479.82,351.54,229.87,149.75,39532887.0,21248102.0,5483921.0,35639118.0,8143100.0
2025-12-15,274.11,474.82,351.15,222.54,151.22,280.15,480.7205,355.0,227.93,151.7,272.84,472.52,343.88,221.5,150.28,280.15,480.1,352.6,227.93,150.935,50409078.0,23727694.0,5480102.0,47286085.0,8409625.0
2025-12-16,274.61,476.39,347.89,222.56,150.37,275.5,477.89,355.86,223.66,152.35,271.79,470.88,345.4301,221.1304,149.985,272.82,471.905,350.0,223.035,151.985,37648628.0,20705560.0,4118161.0,39298857.0,7520334.0
2025-12-17,271.84,476.12,354.66,221.27,150.08,276.16,480.0,357.8,225.19,151.24,271.64,475.0,347.8025,220.99,149.48,275.01,476.905,347.89,224.655,150.38,50138743.0,24527176.0,4371591.0,44034418.0,8067133.0
2025-12-18,272.19,483.98,355.81,226.76,149.37,273.63,489.6,358.34,229.225,150.37,266.95,477.89,351.3636,224.41,149.25,273.605,478.19,355.87,225.705,149.8,51630721.0,28573545.0,3352747.0,50272419.0,6643173.0
2025-12-19,273.67,485.92,355.86,227.35,148.16,274.6,487.85,357.55,229.125,149.8929,269.9,482.49,351.59,225.58,147.9,272.145,487.36,355.525,226.76,149.145,144632048.0,70836105.0,8706340.0,85544374.0,17543516.0
2025-12-22,270.97,484.92,357.53,228.43,147.05,273.88,488.73,359.5706,229.48,148.98,270.505,482.69,354.7,226.71,146.41,272.86,486.12,355.59,228.61,147.525,36571827.0,16963019.0,2960799.0,32261329.0,8818726.0
2025-12-23,272.36,486.85,352.42,232.14,143.68,272.5,487.83,359.6699,232.445,147.19,269.56,484.74,350.58,228.73,143.56,270.84,484.98,357.47,229.055,147.19,29641999.0,14683582.0,3052537.0,29230233.0,7254772.0
2025-12-24,273.81,488.02,352.98,232.38,143.74,275.43,489.1625,354.75,232.95,143.99,272.195,484.83,351.11,231.33,142.95,272.34,485.68,352.21,232.13,143.79,17910574.0,5855880.0,1166487.0,11420543.0,2618700.0
2025-12-26,273.4,487.71,353.8,232.52,143.78,275.37,488.12,356.23,232.99,143.94,272.86,485.96,352.2819,231.18,143.09,274.16,486.705,352.5,232.035,143.56,21521802.0,8842175.0,1455122.0,15994726.0,4975533.0
2025-12-29,273.76,487.1,353.16,232.07,144.24,274.36,488.35,356.68,232.6,145.05,272.35,484.18,351.16,230.77,143.6,272.69,484.855,353.37,231.94,143.74,23715213.0,10893408.0,2794007.0,19797909.0,7201890.0
2025-12-30,273.08,487.48,352.51,232.53,144.16,274.08,489.68,355.2699,232.77,145.27,272.28,485.5,350.009,230.2,143.92,272.81,485.93,352.03,231.205,143.97,22139617.0,13944512.0,2252633.0,21910453.0,4713783.0
2025-12-31,271.86,483.62,349.99,230.82,143.52,273.68,488.14,352.88,232.99,144.03,271.75,483.3,349.69,230.12,143.16,273.06,487.84,351.01,232.905,143.825,27293639.0,15601554.0,2116207.0,24383749.0,4380343.0
2026-01-02,271.01,472.94,333.3,226.5,142.23,277.84,484.66,351.12,235.458,143.41,269.0,470.16,331.64,224.7,142.1,272.255,484.385,350.675,231.34,143.22,37838054.0,25571567.0,5643504.0,51456229.0,7182054.0
2026-01-05,267.26,472.85,331.56,233.06,139.92,271.51,476.07,334.47,234.0,141.81,266.14,469.5,327.44,227.18,139.4,270.64,474.055,330.11,228.84,141.66,45647190.0,25250260.0,5012050.0,49733348.0,9031377.0
2026-01-06,262.36,478.51,335.99,240.93,138.96,267.55,478.7367,336.4,243.18,140.0574,262.12,469.75,329.5,232.07,138.565,267.0,473.8,330.0,232.1,139.68,52352090.0,23037665.0,3187432.0,53764677.0,9576481.0
2026-01-07,260.33,483.47,338.1,241.56,137.01,263.68,489.7,342.78,245.29,139.8299,259.81,477.95,334.6226,239.52,136.955,263.2,479.755,336.24,239.61,139.215,48309804.0,25564196.0,3183059.0,42236531.0,8539847.0
2026-01-08,259.04,478.11,339.04,246.29,139.37,259.29,482.66,343.95,246.41,139.48,255.7,475.86,334.675,241.88,136.01,257.02,481.24,337.38,243.06,136.57,50419337.0,18162616.0,3107661.0,39509844.0,8762824.0
